step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,transaction_id,balance_error,timestamp,time_diff,hour,is_night,high_velocity,txn_count_1hr,velocity_risk,customer_txn_count,customer_avg_amount,customer_amount_ratio,behavior_risk,home_lat,home_long,origin_lat,origin_long,prev_origin_lat,prev_origin_long,home_distance_km,geo_distance_km,travel_speed_kmh,geo_risk,device_type,device_risk,amt_zscore,amt_log,amt_deviation,amount_risk,balance_ratio,balance_risk,fraud_score,behavior_score,merchant_score,location_score,final_score,risk_level,decision,ai_score,ai_decision,ai_reasoning
607,CASH_OUT,56888.23,C385055273,56888.23,0.0,C1678539826,0.0,56888.23,1,0,6259975,0.0,2020-01-26 07:00:00,999999.0,7,0,0,4,1,20.0,9133.447400332736,6.227878656121854,1,44.48609569999103,-76.34390696470606,64.42976615097812,-71.10385954080913,,,2241.547651033012,0.0,0.0,1,atm,1,-0.6018258697721987,10.948861322761198,-0.6018258697721987,0,0.9999824219803994,1,0.48,0.35,0.2,0.3,0.37,MEDIUM,ESCALATE,0.8,ESCALATE,Transaction amount is unusual and nearly drains the origin balance. | Customer has a large home distance and high travel speed.
309,PAYMENT,36073.9,C1626159461,172037.0,135963.1,M88869427,0.0,0.0,0,0,4359480,0.0,2020-01-13 21:00:00,999999.0,21,0,0,1,0,1.0,17241.56989989564,2.092141728839292,0,31.51233527137137,-73.16668431220758,31.43119373832024,-73.22248612431135,,,10.46004650034386,0.0,0.0,0,mobile,0,-0.2381154980707062,10.49335261163546,-0.2381154980707062,0,0.2096856508445808,0,0.0,0.08,0.0,0.0,0.02,LOW,APPROVE,0.1,APPROVE,"Transaction is a PAYMENT, generally low risk. | No significant risk signals detected in transaction or customer profile."
283,CASH_IN,55394.11,C1706364309,6687028.63,6742422.74,C1478285725,438555.53,383161.42,0,0,3852184,110788.22000000069,2020-01-12 19:00:00,999999.0,19,0,0,1,0,3.0,11688.789111987204,4.7386748785054245,0,30.69520810567321,-76.09057194589158,30.648532469612547,-76.1042294147821,,,5.351934313740443,0.0,0.0,0,mobile,0,-0.2061208857704616,10.922246601691588,-0.2061208857704616,0,0.0082838140497367,0,0.05,0.08,0.0,0.0,0.04,LOW,APPROVE,0.1,APPROVE,Transaction type CASH_IN is generally low risk. | No significant risk signals detected.
567,PAYMENT,6708.78,C1331138498,103146.02,96437.24,M134034783,0.0,0.0,0,0,6186127,0.0,2020-01-24 15:00:00,999999.0,15,0,0,1,0,1.0,1242.2389271900452,5.396211342226156,1,40.63811533080229,-76.64209160400915,40.61413349199301,-76.71304779611043,,,6.555198134960822,0.0,0.0,0,web,1,-0.2867446604633593,8.81132144254298,-0.2867446604633593,0,0.0650409483473201,0,0.02,0.25,0.01,0.0,0.07,LOW,APPROVE,0.1,APPROVE,"Transaction is a PAYMENT, generally low risk. | No significant risk signals detected."
252,CASH_OUT,251843.82,C1962800303,403623.46,151779.64,C766524413,2040290.77,2124192.09,0,0,3292266,0.0,2020-01-11 12:00:00,999999.0,12,0,0,1,0,10.0,51845.07204671292,4.857529414631268,0,27.4618499573148,-81.67975916030021,27.39253064256941,-81.71909443399144,,,8.630435048055796,0.0,0.0,0,mobile,0,0.1192033373071079,12.436568383163983,0.1192033373071079,0,0.623955792966561,0,0.13,0.08,0.3,0.0,0.12,LOW,APPROVE,0.1,APPROVE,Transaction amount is within customer's historical average. | No significant risk flags detected in transaction or customer profile.
132,CASH_OUT,183128.69,C1239245636,0.0,0.0,C737986943,3201176.46,3384305.15,0,0,1163804,183128.69,2020-01-06 12:00:00,999999.0,12,0,0,1,0,3.0,117755.08897027516,1.5551526175960773,0,37.692276526596345,-96.85514426358162,37.653102601585694,-96.7470254728522,,,10.46540208732672,0.0,0.0,0,mobile,0,0.0054098566197391,12.117949869347015,0.0054098566197391,0,183128.69,1,0.25,0.0,0.19,0.0,0.13,LOW,APPROVE,0.8,BLOCK,Transaction amount is unusual and nearly drains the origin balance. | Customer has a history of clean behavior and stable velocity/geo.
183,TRANSFER,4354175.33,C1296748795,4354175.33,0.0,C817583819,0.0,0.0,1,0,2116097,0.0,2020-01-08 15:00:00,999999.0,15,0,0,3,1,10.0,623172.1467824546,6.9871035882745005,1,31.52096769467976,-116.76170030851272,49.63891058937848,-108.74712650548864,,,2122.315080291792,0.0,0.0,1,mobile,0,16.54249350821439,15.286646018348875,16.54249350821439,1,0.999999770335438,1,0.92,0.41,0.42,0.3,0.59,HIGH,BLOCK,0.8,BLOCK,Transaction amount is unusual and nearly drains the origin balance. | High behavior and geo risk detected with large home distance.
589,CASH_OUT,164296.85,C337181561,164296.85,0.0,C701761965,1371866.69,1536163.54,1,0,6216502,0.0,2020-01-25 13:00:00,999999.0,13,0,0,5,1,15.0,11499.958545074634,14.28549188800974,1,30.852989760604963,-77.41703325422469,37.39126751547038,-67.12946902780675,,,1192.5935011438169,0.0,0.0,1,atm,1,-0.0665278686187667,12.009436218121117,-0.0665278686187667,0,0.999993913493086,1,0.48,0.4,0.2,0.3,0.38,MEDIUM,ESCALATE,0.8,ESCALATE,Transaction amount is unusual and nearly drains the origin balance. | Customer has a high home distance and device risk.
264,TRANSFER,7304.56,C1550599239,7304.56,0.0,C993958869,0.0,0.0,1,0,3605544,0.0,2020-01-12 00:00:00,999999.0,0,1,0,4,1,15.0,550.6890391035304,13.240357306843686,1,33.994064940315965,-81.55194272498412,49.35338935882234,-63.16399841860862,,,2278.8222258281226,0.0,0.0,1,mobile,0,-0.8078153266473693,8.896390981068626,-0.8078153266473693,0,0.9998631179539966,1,0.54,0.45,0.19,0.3,0.42,MEDIUM,ESCALATE,0.8,ESCALATE,Transaction has high balance risk and behavior risk. | Customer has a large home distance and high transaction amount ratio.
238,TRANSFER,1530.84,C1164568984,1530.84,0.0,C940250916,0.0,0.0,1,0,3176979,0.0,2020-01-10 22:00:00,999999.0,22,0,0,3,1,30.0,148.6741424213109,10.227818748350725,1,40.64000054894915,-85.19364375976937,49.13776225825295,-76.87683416004268,,,1148.3101493218942,0.0,0.0,1,web,1,-0.7733309928561096,7.334224906204144,-0.7733309928561096,0,0.9993471903070816,1,0.56,0.4,0.2,0.3,0.41,MEDIUM,ESCALATE,0.8,ESCALATE,Transaction amount is unusual compared to customer's average. | Transaction nearly drained the available origin balance.
734,CASH_OUT,10000000.0,C131420902,10000000.0,0.0,C635621973,2571402.25,12571402.25,1,0,6362507,0.0,2020-01-31 14:00:00,999999.0,14,0,0,4,1,15.0,855702.9744576591,11.68628439097522,1,40.102504161865866,-86.12005782479042,50.26244649033757,-79.2059796341419,,,1251.6622221422208,0.0,0.0,1,atm,1,44.01109889533828,16.118095750958314,44.01109889533828,1,0.99999990000001,1,0.56,0.46,0.43,0.3,0.46,MEDIUM,ESCALATE,0.8,BLOCK,Transaction amount is unusual and nearly drains the origin balance. | High geo risk and behavior risk are also present.
650,CASH_OUT,1264551.38,C1956698065,1264551.38,0.0,C1464410535,0.0,1264551.38,1,0,6281784,0.0,2020-01-28 02:00:00,999999.0,2,1,0,1,0,5.0,91905.90783825048,13.759046079817187,1,39.94073702481768,-70.7366606503629,55.69192593431062,-58.42049222592689,,,1971.45046329303,0.0,0.0,1,web,1,4.400939727281137,14.050228767721771,4.400939727281137,1,0.9999992092063438,1,0.5,0.41,0.43,0.3,0.43,MEDIUM,ESCALATE,0.8,BLOCK,Transaction amount is unusual and nearly drains the origin balance. | High geo_risk and device_risk are present with unusual customer behavior.
404,CASH_OUT,126061.45,C2053276181,126061.45,0.0,C1635495896,20438677.48,20564738.93,1,0,5926415,0.0,2020-01-17 20:00:00,999999.0,20,0,0,2,0,10.0,11375.366149040496,11.080994436051292,1,39.07155428463372,-90.83524619812246,49.35876902458169,-76.04932209007585,,,1636.7524444205992,0.0,0.0,1,mobile,0,-0.2290251212666746,11.744532698067832,-0.2290251212666746,0,0.9999920674237252,1,0.4,0.3,0.19,0.3,0.32,MEDIUM,ESCALATE,0.8,BLOCK,Transaction amount is unusual and nearly drains the origin balance. | Customer exhibits high behavior risk and significant home distance.
178,PAYMENT,21571.67,C58280149,166847.0,145275.33,M1924113315,0.0,0.0,0,0,1975337,2.9103830456733704e-11,2020-01-08 10:00:00,999999.0,10,0,0,2,0,1.0,4216.206953026221,5.115155656404391,1,29.65133058379207,-105.596209160929,29.63154034154134,-105.59299580061838,,,2.2223793971779364,0.0,0.0,0,mobile,0,-0.2621314495711805,9.979182514754704,-0.2621314495711805,0,0.129289353183736,0,0.0,0.25,0.0,0.0,0.06,LOW,APPROVE,0.1,APPROVE,"Transaction type is PAYMENT, generally low risk. | No significant risk signals detected."
653,CASH_OUT,128440.4,C1893109609,128440.4,0.0,C1681867891,1424377.87,1552818.27,1,0,6281818,0.0,2020-01-28 05:00:00,999999.0,5,1,0,4,1,5.0,11128.638462203066,11.540392838113426,1,40.66609554051955,-107.2980541262052,50.52563439114459,-88.80572377205971,,,1800.4872079102645,0.0,0.0,1,web,1,-0.1324340506962796,11.763228048175188,-0.1324340506962796,0,0.9999922143483332,1,0.48,0.45,0.2,0.3,0.39,MEDIUM,ESCALATE,0.8,ESCALATE,"Transaction is a CASH_OUT with high balance risk. | Customer exhibits high behavior, velocity, and geo risk."
681,TRANSFER,8104557.88,C2106211047,8104557.88,0.0,C1629558772,0.0,0.0,1,0,6301227,0.0,2020-01-29 09:00:00,999999.0,9,0,0,4,1,15.0,1246387.1520674832,6.502434948981443,1,29.299225452387383,-74.60659171866027,49.13461777859863,-55.0946509396118,,,2755.7161163288984,0.0,0.0,1,web,1,20.514105652653512,15.907937286007613,20.514105652653512,1,0.9999998766126552,1,0.94,0.41,0.43,0.3,0.6,HIGH,BLOCK,0.9,BLOCK,High transaction amount risk and balance risk. | Transaction deviates from customer's historical behavior and location.
402,CASH_OUT,212078.8,C1611817989,28039.0,0.0,C806160716,0.0,212078.8,0,0,5848234,184039.8,2020-01-17 18:00:00,999999.0,18,0,0,1,0,1.0,50430.85853445137,4.205254499100469,0,28.57340416744869,-119.6686483953261,28.57633054844004,-119.7126170292704,,,4.305876022186089,0.0,0.0,0,mobile,0,0.0533517550514557,12.2647178979221,0.0533517550514557,0,7.563437945791725,1,0.18,0.08,0.37,0.0,0.15,LOW,APPROVE,0.8,ESCALATE,Transaction nearly drained the origin balance. | Customer's historical behavior is clean.
397,CASH_IN,6799.7,C1314085,32751258.05,32758057.74,C459582922,182930.33,176130.64,0,0,5680301,13599.38999999687,2020-01-17 13:00:00,999999.0,13,0,0,1,0,2.0,2048.886559546218,3.317110387564688,0,35.041598081288015,-116.9391596823304,35.07020681109037,-116.95464331377096,,,3.479369727648076,0.0,0.0,0,web,1,-0.2865940953219691,8.82478082704259,-0.2865940953219691,0,0.0002076164458172,0,0.02,0.08,0.01,0.0,0.03,LOW,APPROVE,0.1,APPROVE,Transaction type CASH_IN is generally low risk. | No significant risk signals detected.
149,CASH_OUT,172510.95,C1961658311,172510.95,0.0,C430727809,590592.52,763103.47,1,0,1511347,0.0,2020-01-07 05:00:00,999999.0,5,1,0,5,1,15.0,16726.776129628684,10.312844257548615,1,33.390871611587485,-77.22149663087502,43.68520955199208,-63.63638198919107,,,1641.0196312741955,0.0,0.0,1,atm,1,-0.0266838165215901,12.058221788416445,-0.0266838165215901,0,0.9999942033001192,1,0.48,0.45,0.2,0.3,0.39,MEDIUM,ESCALATE,0.8,ESCALATE,Transaction amount is unusual and customer balance is at risk. | High geo distance and device risk are also present.
15,CASH_OUT,97256.49,C1191896908,267.0,0.0,C1404766057,154224.31,251480.81,0,0,305124,96989.49,2020-01-01 15:00:00,999999.0,15,0,0,1,0,4.0,28605.386612317645,3.399817366591916,0,25.945543866816504,-74.84039041074917,25.883395326299546,-74.68383929090612,,,17.11453988758148,0.0,0.0,0,web,1,-0.1367960379522694,11.485117276509818,-0.1367960379522694,0,362.8973507462686,1,0.17,0.08,0.2,0.0,0.12,LOW,APPROVE,0.8,ESCALATE,Transaction amount is high and balance risk is active. | Device risk is active and customer's home distance is notable.
161,CASH_OUT,8720558.46,C34841317,8720558.46,0.0,C1571144443,529852.78,9250411.25,1,0,1741555,0.0,2020-01-07 17:00:00,999999.0,17,0,0,1,0,20.0,651658.1298446442,13.382085910587923,1,30.6925297838138,-90.433126107334,49.40569375420813,-76.93030191799468,,,2368.827862028016,0.0,0.0,1,atm,1,25.18326837837856,15.98119395208399,25.18326837837856,1,0.999999885328458,1,0.5,0.36,0.43,0.3,0.41,MEDIUM,ESCALATE,0.8,ESCALATE,Transaction amount is unusual compared to overall distribution. | Transaction nearly drained the origin balance.
395,CASH_OUT,44748.5,C2119806403,0.0,0.0,C63636469,317990.14,362738.64,0,0,5612413,44748.5,2020-01-17 11:00:00,999999.0,11,0,0,1,0,5.0,10373.4036600905,4.313356359184663,0,26.85151377067671,-100.34507856079048,26.8317058144102,-100.29002700468855,,,5.889290018783952,0.0,0.0,0,web,1,-0.2237502057752445,10.708835550456223,-0.2237502057752445,0,44748.5,1,0.22,0.08,0.2,0.0,0.14,LOW,APPROVE,0.8,ESCALATE,Transaction nearly drained the origin balance. | Device risk is active.
458,TRANSFER,167806.93,C1165837899,167806.93,0.0,C2049883242,0.0,0.0,1,0,6019902,0.0,2020-01-20 02:00:00,999999.0,2,1,0,1,0,15.0,14181.737513399648,11.831772945205987,1,42.7500265578247,-113.39330974723,60.0248148019025,-105.66252819395436,,,1991.1651082173887,0.0,0.0,1,web,1,-0.0468447800048246,12.030575330539827,-0.0468447800048246,0,0.9999940408060572,1,0.55,0.35,0.2,0.3,0.4,MEDIUM,ESCALATE,0.8,ESCALATE,Transaction amount is unusual compared to customer's historical average. | Transaction location is far from customer's home.
202,PAYMENT,5989.04,C1292884593,115921.21,109932.18,M2039312646,0.0,0.0,0,0,2426314,0.0099999999802093,2020-01-09 10:00:00,999999.0,10,0,0,1,0,3.0,1061.390682157077,5.637323538869768,1,27.19064026625127,-73.52231449201366,27.096326560566062,-73.45706547630965,,,12.31524749554791,0.0,0.0,0,mobile,0,-0.2879365627385922,8.697853368883527,-0.2879365627385922,0,0.0516643014311062,0,0.0,0.25,0.0,0.0,0.06,LOW,APPROVE,0.1,APPROVE,Transaction amount is consistent with customer's historical average. | No significant risk indicators detected.
306,PAYMENT,32193.35,C1037462006,1304763.67,1272570.32,M1714788495,0.0,0.0,0,0,4231907,2.3283064365386963e-10,2020-01-13 18:00:00,999999.0,18,0,0,1,0,4.0,5926.870279006241,5.430845899920224,1,37.133089519952456,-112.70680240273116,37.10721739215258,-112.75856866375392,,,5.416863590862626,0.0,0.0,0,web,1,-0.2445417580731448,10.37954625029806,-0.2445417580731448,0,0.0246736831094606,0,0.02,0.25,0.01,0.0,0.07,LOW,APPROVE,0.1,APPROVE,"Transaction is a PAYMENT, generally low risk. | No significant risk indicators present."
248,CASH_OUT,4011314.1,C511866589,4011314.1,0.0,C485003808,229237.42,4240551.52,1,0,3193222,0.0,2020-01-11 08:00:00,999999.0,8,0,0,1,0,20.0,327121.6673883232,12.26241560092875,1,27.599116133589057,-93.30282977198374,46.6719208455645,-81.98488704918996,,,2340.4527857433427,0.0,0.0,1,mobile,0,14.964967787288424,15.204629700629448,14.964967787288424,1,0.9999997507051988,1,0.48,0.36,0.42,0.3,0.41,MEDIUM,ESCALATE,0.8,BLOCK,Transaction amount is unusual and nearly drains the balance. | High geo risk and behavior risk are present.
741,CASH_OUT,383661.1,C369315575,383661.1,0.0,C2069429837,1788112.7,2171773.8,1,0,6362593,0.0,2020-01-31 21:00:00,999999.0,21,0,0,3,1,15.0,57737.55599998384,6.644799014372777,1,36.15528125126006,-82.28206581019933,43.51817821594511,-74.97316205075467,,,1028.5304792759143,0.0,0.0,1,mobile,0,0.9558538401101294,12.857517496271765,0.9558538401101294,0,0.999997393539784,1,0.49,0.35,0.37,0.3,0.4,MEDIUM,ESCALATE,0.8,ESCALATE,Transaction amount is unusual and nearly drains the origin balance. | Customer exhibits high behavioral and geographic risk.
186,CASH_IN,50739.48,C1549100726,16615647.23,16666386.71,C1585334767,1184360.77,1133621.28,0,0,2212100,101478.9600000009,2020-01-08 18:00:00,999999.0,18,0,0,1,0,1.0,14879.384938086743,3.409823079921202,0,33.50741485660309,-96.64677795068852,33.47762432899814,-96.72663899292708,,,8.112761064577859,0.0,0.0,0,mobile,0,-0.2138290360571866,10.834479293100644,-0.2138290360571866,0,0.0030537165506662,0,0.05,0.08,0.0,0.0,0.04,LOW,APPROVE,0.1,APPROVE,"Transaction is CASH_IN, a generally low-risk type. | No significant risk flags are active."
304,CASH_OUT,383533.53,C50464656,1168.0,0.0,C1379450235,227441.78,610975.31,0,0,4163275,382365.53,2020-01-13 16:00:00,999999.0,16,0,0,1,0,1.0,87266.94158095388,4.394896029995347,0,39.344893756563934,-114.18222963833468,39.24433835191441,-114.13431320862456,,,11.91732682473396,0.0,0.0,0,mobile,0,0.3372838455097439,12.8571849348496,0.3372838455097439,0,328.0868520102652,1,0.18,0.08,0.37,0.0,0.15,LOW,APPROVE,0.8,ESCALATE,Transaction amount is unusual compared to overall distribution. | Transaction nearly drained the available origin balance.
131,PAYMENT,11181.1,C1464996185,0.0,0.0,M1253192285,0.0,0.0,0,0,1151482,11181.1,2020-01-06 11:00:00,999999.0,11,0,0,2,0,5.0,4446.527826328437,2.514003382690541,0,27.467181322539133,-117.30253490164192,27.51857062303596,-117.30687870157404,,,5.730270326386053,0.0,0.0,0,web,1,-0.2793384187877963,9.32206956449062,-0.2793384187877963,0,11181.1,0,0.12,0.08,0.01,0.0,0.07,LOW,APPROVE,0.1,APPROVE,"Transaction type is PAYMENT, generally low risk. | No strong risk signals detected."
227,PAYMENT,29777.5,C925841440,0.0,0.0,M1816680539,0.0,0.0,0,0,2848259,29777.5,2020-01-10 11:00:00,999999.0,11,0,0,1,0,1.0,15118.919956070182,1.9694218016045284,0,37.44439126584813,-71.38566467527828,37.43858050259292,-71.286339876287,,,8.792756089899296,0.0,0.0,0,mobile,0,-0.2485424487553655,10.301541935594,-0.2485424487553655,0,29777.5,0,0.1,0.0,0.0,0.0,0.04,LOW,APPROVE,0.1,APPROVE,"Transaction type is PAYMENT, generally low risk. | No significant risk signals detected in transaction or customer profile."
379,TRANSFER,868043.16,C1851778799,0.0,0.0,C665724052,1808909.79,2676952.95,0,0,5474406,868043.16,2020-01-16 19:00:00,999999.0,19,0,0,1,0,5.0,190930.77137482484,4.54635262507419,0,27.600873542032662,-111.59700842476452,27.648601869279823,-111.61722451091786,,,5.668559685574036,0.0,0.0,0,web,1,1.1396404331236971,13.673997867924406,1.1396404331236971,0,868043.16,1,0.28,0.08,0.38,0.0,0.19,LOW,APPROVE,0.8,ESCALATE,Transaction amount is unusual compared to customer's average. | High balance risk indicates transaction nearly drained the origin balance.
227,CASH_OUT,227840.67,C175260024,51294.0,0.0,C1783644979,118821.11,346661.78,0,0,2874363,176546.67,2020-01-10 11:00:00,999999.0,11,0,0,1,0,2.0,40656.459552108616,5.603908176013509,1,28.833254718690068,-94.65717518456016,28.910510929121283,-94.73521556484565,,,11.469198927562312,0.0,0.0,0,mobile,0,0.0794536928552817,12.336406236883942,0.0794536928552817,0,4.441771517691783,1,0.18,0.25,0.37,0.0,0.19,LOW,APPROVE,0.8,ESCALATE,Transaction amount is unusual compared to customer's average. | Transaction nearly drained the available origin balance.
509,TRANSFER,40836.05,C434841874,40836.05,0.0,C1134131764,0.0,0.0,1,0,6065069,0.0,2020-01-22 05:00:00,999999.0,5,1,0,2,0,15.0,5026.63571688717,8.122316790541737,1,39.26692139188849,-117.61379076582668,56.34332850809554,-104.9687640547562,,,2112.9345558426,0.0,0.0,1,atm,1,-0.5800787388020041,10.617345036564869,-0.5800787388020041,0,0.99997551243295,1,0.5,0.3,0.2,0.3,0.37,MEDIUM,ESCALATE,0.8,BLOCK,Transaction amount is unusual and nearly drains the origin balance. | High geo_risk and device_risk are present with unusual customer behavior.
160,TRANSFER,1284959.39,C1764461949,1284959.39,0.0,C160976870,0.0,0.0,1,0,1719351,0.0,2020-01-07 16:00:00,999999.0,16,0,0,3,1,10.0,97036.5702642252,13.241875146926729,1,30.60207742782743,-88.99754273529746,41.941608646378,-75.33222665233919,,,1753.6517025801695,0.0,0.0,1,web,1,3.627699649573775,14.066238450933636,3.627699649573775,1,0.9999992217658944,1,0.94,0.46,0.43,0.3,0.62,HIGH,BLOCK,0.8,ESCALATE,Transaction amount is unusual and nearly drains the balance. | Customer exhibits high deviation from historical behavior.
169,TRANSFER,310712.71,C287179256,310712.71,0.0,C642298837,0.0,0.0,1,0,1930262,0.0,2020-01-08 01:00:00,999999.0,1,1,0,2,0,5.0,24800.939213678743,12.52775870963493,1,31.499308709569235,-90.58274497246472,44.596373668607846,-73.30754228608825,,,2091.45926012654,0.0,0.0,1,atm,1,0.5857340692994125,12.646627220574327,0.5857340692994125,0,0.999996781603232,1,0.83,0.35,0.38,0.3,0.54,HIGH,BLOCK,0.8,ESCALATE,Transaction amount is unusual compared to customer's historical average. | Transaction location is far from customer's home and device type is ATM.
579,TRANSFER,254564.81,C1458012832,254564.81,0.0,C1315489161,0.0,0.0,1,0,6201837,0.0,2020-01-25 03:00:00,999999.0,3,1,0,3,1,20.0,31992.300711735315,7.9568160938963155,1,30.73275939536487,-119.3971864257515,42.64644463379075,-112.30428016230654,,,1466.590832013633,0.0,0.0,1,web,1,0.2387836449255908,12.447314667006946,0.2387836449255908,0,0.9999960717427058,1,0.89,0.4,0.38,0.3,0.57,HIGH,BLOCK,0.8,BLOCK,Transaction amount is unusual and nearly drained the origin balance. | High geo distance from home and high device risk are also present.
12,PAYMENT,14249.5,C2025572496,13252.45,0.0,M199599878,0.0,0.0,0,0,154192,997.0499999999992,2020-01-01 12:00:00,999999.0,12,0,0,1,0,5.0,3067.0314398984497,4.644509119004221,0,37.10666390734669,-78.38128459114895,37.18724378384772,-78.36920198923963,,,9.023844037913957,0.0,0.0,0,mobile,0,-0.2742570936685522,9.564547272800535,-0.2742570936685522,0,1.0751540165013638,0,0.0,0.08,0.0,0.0,0.02,LOW,APPROVE,0.1,APPROVE,Transaction amount is consistent with customer's historical average. | No significant risk indicators detected in transaction or customer profile.
358,PAYMENT,3880.54,C1551114080,100550.0,96669.46,M897389840,0.0,0.0,0,0,5171289,0.0,2020-01-15 22:00:00,999999.0,22,0,0,1,0,2.0,1725.198951192571,2.248025928482386,0,35.946214906095776,-108.3941481000121,35.88380484665273,-108.4240298801562,,,7.443168365218003,0.0,0.0,0,web,1,-0.2914282763397935,8.263987261086982,-0.2914282763397935,0,0.0385927539258684,0,0.02,0.08,0.01,0.0,0.03,LOW,APPROVE,0.1,APPROVE,"Transaction is a PAYMENT, generally low risk. | No significant risk signals detected in transaction or customer profile."
236,PAYMENT,11115.03,C1002665463,96486.0,85370.97,M416264518,0.0,0.0,0,0,3117980,0.0,2020-01-10 20:00:00,999999.0,20,0,0,1,0,3.0,1962.893591010943,5.659690550890986,1,28.439933567322868,-95.51602816819674,28.34436733153716,-95.56645022760928,,,11.715347822907754,0.0,0.0,0,mobile,0,-0.2794478318860326,9.316143489671274,-0.2794478318860326,0,0.115197176821748,0,0.0,0.25,0.0,0.0,0.06,LOW,APPROVE,0.1,APPROVE,Transaction amount is within customer's historical average. | No significant risk signals detected.
253,CASH_OUT,86566.7,C228775568,0.0,0.0,C861726411,5733713.88,5820280.58,0,0,3323111,86566.7,2020-01-11 13:00:00,999999.0,13,0,0,1,0,4.0,15620.886361654531,5.541373045222409,1,32.255399287473985,-79.04150933943772,32.28067070501716,-79.0727447532661,,,4.064637926087587,0.0,0.0,0,mobile,0,-0.154498520824921,11.368682045761698,-0.154498520824921,0,86566.7,1,0.25,0.25,0.19,0.0,0.19,LOW,APPROVE,0.8,ESCALATE,Transaction amount is unusual compared to customer's average. | Transaction nearly drained the customer's available balance.
19,TRANSFER,805396.08,C902403888,0.0,0.0,C14409810,1449510.92,2254906.99,0,0,447538,805396.08,2020-01-01 19:00:00,999999.0,19,0,0,1,0,3.0,350691.56538713287,2.2965872661455355,0,41.58266819821519,-89.18704095562404,41.612836123863865,-89.21662524305431,,,4.159891491099607,0.0,0.0,0,mobile,0,1.0358957514487872,13.599090701865231,1.0358957514487872,0,805396.08,1,0.26,0.08,0.37,0.0,0.18,LOW,APPROVE,0.8,BLOCK,Transaction nearly drained origin balance. | Transaction amount is unusual compared to overall distribution.
610,TRANSFER,528149.74,C1626028230,528149.74,0.0,C581480789,0.0,0.0,1,0,6261594,0.0,2020-01-26 10:00:00,999999.0,10,0,0,1,0,20.0,38971.21630285858,13.551955472474903,1,40.488770937379726,-115.10159311294086,49.0490246830756,-100.397334222881,,,1496.6293292123498,0.0,0.0,1,atm,1,1.129878002383368,13.177137014367434,1.129878002383368,0,0.9999981066011572,1,0.83,0.3,0.38,0.3,0.52,HIGH,BLOCK,0.8,ESCALATE,Transaction amount is unusual compared to customer's historical average. | Transaction nearly drained the origin balance and is a large distance from home.
183,CASH_IN,299767.08,C1682100606,39707.0,339474.08,C1641566607,2070444.43,1770677.35,0,0,2115364,599534.16,2020-01-08 15:00:00,999999.0,15,0,0,1,0,4.0,120515.2106654158,2.487358989673439,0,43.78262426529365,-114.9614143926498,43.69977717471732,-114.89604821270846,,,10.603735147046953,0.0,0.0,0,mobile,0,0.1985651104898954,12.610764388001543,0.1985651104898954,0,7.549286793593231,0,0.08,0.08,0.0,0.0,0.05,LOW,APPROVE,0.1,APPROVE,"Transaction type is CASH_IN, which is generally low risk. | No significant risk flags are active."
203,CASH_OUT,109546.19,C1844684214,0.0,0.0,C2061256197,2244750.65,2354296.84,0,0,2453249,109546.19,2020-01-09 11:00:00,999999.0,11,0,0,1,0,5.0,46455.6350804647,2.3580310930884627,0,28.359793987718767,-83.65869917354527,28.41324950545533,-83.63633676291028,,,6.333760479303442,0.0,0.0,0,web,1,-0.1164440755881793,11.604110694306684,-0.1164440755881793,0,109546.19,1,0.27,0.08,0.2,0.0,0.16,LOW,APPROVE,0.8,ESCALATE,Transaction amount is unusual compared to overall distribution. | Transaction nearly drained the available origin balance.
380,CASH_OUT,259820.39,C722639909,259820.39,0.0,C1903020590,32888.78,292709.17,1,0,5517872,0.0,2020-01-16 20:00:00,999999.0,20,0,0,3,1,20.0,26076.54191272664,9.963377333244727,1,37.39901105396788,-95.34461106668913,47.50344749957118,-75.98482847578914,,,1936.84567909832,0.0,0.0,1,mobile,0,0.2724359709747829,12.467749712393006,0.2724359709747829,0,0.9999961512021778,1,0.49,0.35,0.37,0.3,0.4,MEDIUM,ESCALATE,0.8,ESCALATE,"Transaction amount is unusual and nearly drains the balance. | Customer exhibits high behavior and geo risk, with significant home distance."
141,CASH_OUT,13313.66,C1703345102,6445.0,0.0,C1627843529,0.0,13313.66,0,0,1483976,6868.66,2020-01-06 21:00:00,999999.0,21,0,0,1,0,5.0,2626.9172128901087,5.066240266130003,1,41.86002141646596,-74.40098375138089,41.89989051386418,-74.41175058155261,,,4.521967573330714,0.0,0.0,0,mobile,0,-0.2758068613975293,9.496620962811228,-0.2758068613975293,0,2.065414210363016,1,0.1,0.25,0.19,0.0,0.13,LOW,APPROVE,0.7,ESCALATE,Transaction amount is unusual compared to customer's average. | Transaction nearly drained the available origin balance.
